id,name,age,gender,account_type,balance,kyc_status,credit_score,transaction_count,device_used,target
1168,168,19,Female,Savings,80330.89,Rejected,771,435,ATM,Fraudulent
1449,449,48,Male,Salary,18146.86,Verified,529,139,ATM,Fraudulent
1249,249,33,Female,Salary,30551.42,Pending,595,370,Mobile,Fraudulent
1595,595,34,Female,Current,56474.65,Pending,652,20,Web,Genuine
1041,41,53,Female,Salary,1957.3,Verified,452,289,Mobile,Fraudulent
1136,136,57,Male,Salary,7258.49,Pending,609,342,Web,Genuine
1102,102,55,Female,Salary,81610.25,Verified,781,188,Web,Fraudulent
1385,385,39,Male,Salary,38251.21,Rejected,614,63,Mobile,Genuine
1161,161,21,Male,Savings,75689.15,Verified,383,149,Web,Fraudulent
1016,16,58,Female,Salary,51258.63,Verified,456,201,Mobile,Genuine
1498,498,46,Female,Salary,59342.3,Rejected,437,265,Mobile,Genuine
1082,82,53,Male,Salary,94858.2,Verified,547,378,Web,Fraudulent
1006,6,20,Male,Current,98536.93,Verified,403,204,Web,Fraudulent
1007,7,58,Female,Savings,37647.92,Verified,573,369,ATM,Genuine
1183,183,59,Female,Salary,36820.98,Pending,616,102,Mobile,Fraudulent
1091,91,27,Male,Salary,94963.44,Verified,554,70,ATM,Fraudulent
1290,290,47,Female,Current,26894.6,Rejected,809,248,Mobile,Fraudulent
1426,426,30,Male,Savings,21488.35,Rejected,598,51,Web,Genuine
1487,487,48,Female,Salary,67953.26,Pending,452,439,ATM,Genuine
1129,129,57,Female,Salary,75802.16,Rejected,440,331,Mobile,Genuine
1211,211,56,Female,Savings,13496.77,Verified,675,195,Web,Genuine
1146,146,65,Female,Salary,12251.28,Verified,787,239,Web,Genuine
1277,277,33,Female,Current,16357.02,Verified,415,26,ATM,Fraudulent
1535,535,54,Female,Current,95907.23,Verified,304,170,Mobile,Genuine
1461,461,21,Male,Savings,99242.44,Pending,719,301,Web,Genuine
1421,421,24,Male,Current,17840.42,Pending,464,384,Mobile,Genuine
1244,244,28,Female,Savings,82344.47,Verified,332,303,ATM,Genuine
1178,178,24,Female,Salary,9348.58,Rejected,476,30,Mobile,Fraudulent
1038,38,25,Male,Salary,55769.14,Pending,588,319,Mobile,Fraudulent
1184,184,49,Male,Savings,99997.69,Verified,379,161,Mobile,Genuine
1511,511,29,Male,Salary,51870.84,Pending,341,229,Web,Fraudulent
1090,90,34,Female,Savings,82389.45,Pending,803,47,ATM,Genuine
1308,308,58,Female,Current,49569.74,Pending,684,231,Mobile,Fraudulent
1356,356,59,Female,Savings,87567.91,Pending,395,345,Web,Fraudulent
1428,428,29,Female,Current,37570.76,Pending,345,144,Web,Fraudulent
1004,4,23,Female,Savings,36538.96,Pending,570,423,Mobile,Fraudulent
1571,571,56,Male,Salary,17778.81,Verified,668,132,ATM,Genuine
1241,241,55,Female,Salary,83000.65,Rejected,801,372,ATM,Fraudulent
1196,196,22,Male,Current,60077.17,Verified,827,304,Mobile,Genuine
1120,120,45,Male,Salary,70685.19,Verified,754,95,ATM,Fraudulent
1542,542,57,Male,Salary,14896.7,Verified,483,299,ATM,Genuine
1097,97,59,Male,Current,82836.48,Verified,361,94,Web,Fraudulent
1370,370,58,Female,Current,70479.25,Verified,849,285,ATM,Genuine
1552,552,54,Male,Savings,17467.8,Verified,829,500,Web,Genuine
1519,519,50,Female,Current,5341.31,Rejected,497,174,ATM,Genuine
1224,224,57,Male,Salary,64457.76,Rejected,457,97,ATM,Fraudulent
1475,475,30,Male,Current,83318.38,Verified,666,370,Web,Fraudulent
1213,213,51,Female,Current,32124.16,Pending,555,68,Mobile,Genuine
1283,283,51,Female,Salary,42216.14,Verified,607,202,Mobile,Fraudulent
1054,54,37,Female,Savings,43558.93,Rejected,629,248,Web,Fraudulent
1198,198,51,Female,Savings,95386.96,Rejected,819,412,ATM,Genuine
1115,115,63,Female,Current,98852.99,Rejected,455,263,Mobile,Genuine
1152,152,44,Male,Current,43249.64,Rejected,561,201,Mobile,Fraudulent
1485,485,44,Female,Savings,7270.27,Rejected,621,16,ATM,Genuine
1509,509,53,Male,Savings,74623.33,Verified,753,434,Mobile,Fraudulent
1180,180,58,Female,Savings,33639.38,Rejected,695,155,Web,Genuine
1163,163,36,Female,Salary,67046.12,Verified,525,212,ATM,Genuine
1044,44,33,Male,Savings,88260.2,Verified,483,387,Web,Fraudulent
1055,55,61,Male,Salary,47845.43,Rejected,473,347,Mobile,Fraudulent
1372,372,55,Male,Current,70168.91,Rejected,544,39,Mobile,Genuine
1291,291,38,Male,Current,31979.28,Verified,526,389,Mobile,Genuine
1214,214,49,Female,Salary,12658.34,Pending,756,119,ATM,Fraudulent
1445,445,50,Female,Salary,92384.28,Rejected,331,133,Web,Fraudulent
1257,257,29,Female,Savings,93458.34,Verified,706,413,Web,Genuine
1342,342,32,Female,Savings,28210.44,Rejected,595,96,Web,Fraudulent
1464,464,57,Female,Salary,43511.56,Pending,788,206,Mobile,Genuine
1044,44,33,Male,Savings,88260.2,Verified,483,387,Web,Fraudulent
1106,106,21,Male,Current,55372.74,Pending,748,460,ATM,Fraudulent
1053,53,44,Female,Salary,75065.32,Verified,608,217,ATM,Genuine
1550,550,39,Male,Current,67847.71,Pending,515,312,Mobile,Fraudulent
1180,180,58,Female,Savings,33639.38,Rejected,695,155,Web,Genuine
1161,161,21,Male,Savings,75689.15,Verified,383,149,Web,Fraudulent
1029,29,42,Female,Current,29239.67,Rejected,798,89,Mobile,Fraudulent
1496,496,26,Female,Savings,26174.64,Verified,492,71,Web,Genuine
1527,527,48,Male,Salary,22766.71,Rejected,700,417,ATM,Fraudulent
1118,118,57,Female,Salary,8951.22,Pending,846,204,Web,Fraudulent
1072,72,59,Male,Savings,95011.56,Verified,320,328,Mobile,Genuine
1240,240,27,Male,Current,93205.5,Pending,466,211,ATM,Fraudulent
1455,455,43,Female,Salary,4496.58,Rejected,494,185,ATM,Genuine
1593,593,49,Female,Current,56651.71,Rejected,348,213,Mobile,Genuine
1333,333,18,Male,Savings,28556.14,Rejected,364,305,Mobile,Genuine
1429,429,34,Male,Current,56860.41,Verified,399,53,ATM,Fraudulent
1203,203,36,Male,Savings,79319.81,Verified,623,487,Web,Fraudulent
1333,333,18,Male,Savings,28556.14,Rejected,364,305,Mobile,Genuine
1235,235,24,Female,Savings,88363.12,Rejected,674,401,Web,Fraudulent
1112,112,64,Female,Salary,58412.42,Rejected,801,453,Mobile,Fraudulent
1333,333,18,Male,Savings,28556.14,Rejected,364,305,Mobile,Genuine
1233,233,19,Male,Current,51039,Verified,520,308,Web,Genuine
1100,100,23,Male,Salary,83759.9,Rejected,321,401,ATM,Fraudulent
1242,242,48,Male,Current,33792.72,Verified,726,308,Web,Genuine
1422,422,39,Female,Salary,4068.33,Rejected,468,320,Web,Genuine
1204,204,52,Female,Current,4625.46,Rejected,495,156,Web,Genuine
1384,384,27,Male,Current,3367.12,Rejected,654,335,ATM,Genuine
1225,225,54,Male,Savings,9041.06,Rejected,571,343,Mobile,Fraudulent
1075,75,43,Male,Savings,59617.69,Rejected,548,62,ATM,Fraudulent
1482,482,47,Female,Current,69300.34,Pending,731,342,Mobile,Genuine
1599,599,22,Male,Savings,35018.92,Pending,624,344,Web,Fraudulent
1496,496,26,Female,Savings,26174.64,Verified,492,71,Web,Genuine
1055,55,61,Male,Salary,47845.43,Rejected,473,347,Mobile,Fraudulent
1446,446,56,Female,Savings,96091.52,Pending,658,186,Mobile,Fraudulent
1148,148,21,Female,Current,43201.09,Verified,802,374,Web,Genuine
1221,221,26,Male,Savings,43829.21,Verified,427,275,Mobile,Fraudulent
1465,465,52,Male,Salary,37937.04,Verified,629,397,ATM,Genuine
1182,182,26,Male,Current,56333.28,Rejected,636,426,Mobile,Genuine
1396,396,25,Male,Savings,83206.86,Verified,433,111,Web,Fraudulent
1382,382,37,Female,Savings,55756.05,Verified,677,112,Web,Fraudulent
1139,139,44,Male,Current,61949.57,Pending,333,363,Web,Genuine
1468,468,64,Female,Current,88909.43,Verified,650,471,Web,Fraudulent
1198,198,51,Female,Savings,95386.96,Rejected,819,412,ATM,Genuine
1367,367,49,Male,Salary,88983.73,Verified,669,488,Web,Genuine
1276,276,18,Male,Current,46837.39,Rejected,734,282,Web,Genuine
1207,207,23,Female,Savings,43630.11,Verified,600,174,Mobile,Genuine
1343,343,53,Male,Salary,12306.46,Rejected,675,287,Mobile,Fraudulent
1130,130,37,Female,Savings,58377.81,Rejected,434,56,Web,Fraudulent
1032,32,61,Male,Current,12868.77,Rejected,552,306,ATM,Genuine
1582,582,33,Male,Current,21471.08,Verified,555,438,ATM,Fraudulent
1061,61,53,Female,Savings,74621.89,Pending,760,142,Mobile,Fraudulent
1287,287,22,Male,Salary,72706.22,Rejected,522,255,Mobile,Fraudulent
1139,139,44,Male,Current,61949.57,Pending,333,363,Web,Genuine
1113,113,52,Female,Current,33911.56,Rejected,686,243,Web,Genuine
1476,476,28,Male,Salary,50139.12,Verified,792,179,Mobile,Genuine
1469,469,30,Male,Current,2893.35,Verified,434,118,ATM,Genuine
1428,428,29,Female,Current,37570.76,Pending,345,144,Web,Fraudulent
1175,175,40,Male,Current,46712.51,Verified,358,198,Web,Genuine
1351,351,58,Male,Current,52045.73,Pending,677,242,Web,Fraudulent
1225,225,54,Male,Savings,9041.06,Rejected,571,343,Mobile,Fraudulent
1302,302,23,Female,Current,64845.82,Pending,397,468,ATM,Genuine
1160,160,42,Female,Current,34748.7,Pending,619,379,Web,Genuine
1174,174,27,Female,Savings,47423.19,Rejected,610,417,Web,Genuine
1591,591,33,Female,Current,20410.26,Rejected,453,252,Mobile,Genuine
1566,566,65,Male,Current,78527.82,Verified,402,119,ATM,Fraudulent
1235,235,24,Female,Savings,88363.12,Rejected,674,401,Web,Fraudulent
1088,88,18,Male,Current,5506.05,Verified,599,367,Mobile,Fraudulent
1421,421,24,Male,Current,17840.42,Pending,464,384,Mobile,Genuine
1534,534,30,Female,Current,45613.95,Rejected,613,365,ATM,Genuine
1500,500,64,Male,Savings,39353.15,Rejected,629,268,Web,Fraudulent
1221,221,26,Male,Savings,43829.21,Verified,427,275,Mobile,Fraudulent
1484,484,29,Female,Current,61524.48,Rejected,433,257,Web,Genuine
1473,473,31,Male,Current,42666.27,Verified,832,148,ATM,Genuine
1285,285,44,Male,Current,25042.99,Verified,638,341,Mobile,Fraudulent
1014,14,61,Male,Salary,88594.06,Pending,648,67,Web,Fraudulent
1438,438,20,Male,Current,40894.42,Rejected,711,29,Web,Fraudulent
1252,252,65,Female,Savings,21004.73,Rejected,577,487,ATM,Fraudulent
1253,253,26,Male,Salary,74348.21,Verified,548,35,ATM,Genuine
1335,335,56,Female,Salary,39861.86,Verified,656,190,Web,Genuine
1444,444,21,Male,Savings,46188.42,Pending,503,150,Web,Fraudulent
1593,593,49,Female,Current,56651.71,Rejected,348,213,Mobile,Genuine
1227,227,33,Female,Current,45900.87,Rejected,361,90,Web,Fraudulent
1152,152,44,Male,Current,43249.64,Rejected,561,201,Mobile,Fraudulent
1587,587,38,Male,Savings,67736.2,Pending,403,176,Web,Fraudulent
1005,5,52,Male,Current,8801.22,Pending,670,305,Mobile,Genuine
1427,427,37,Female,Current,49420.58,Rejected,571,56,ATM,Fraudulent
1045,45,60,Male,Current,16760.59,Rejected,410,205,Mobile,Fraudulent
1041,41,53,Female,Salary,1957.3,Verified,452,289,Mobile,Fraudulent
1481,481,57,Female,Salary,10202.18,Pending,487,68,Web,Fraudulent
1516,516,31,Female,Salary,82545.15,Rejected,309,68,ATM,Fraudulent
1034,34,60,Female,Savings,27295.84,Verified,607,244,Web,Genuine
1435,435,53,Female,Current,52449.13,Verified,835,410,Web,Genuine
1543,543,65,Female,Current,5001.56,Pending,537,42,Web,Fraudulent
1403,403,42,Female,Current,54907.26,Pending,652,477,ATM,Fraudulent
1490,490,47,Female,Salary,45361.76,Pending,757,171,Mobile,Fraudulent
1100,100,23,Male,Salary,83759.9,Rejected,321,401,ATM,Fraudulent
1463,463,18,Female,Current,21728.85,Verified,462,260,Mobile,Genuine
1507,507,31,Male,Current,81588.6,Verified,529,390,ATM,Fraudulent
1246,246,50,Female,Salary,73012.81,Rejected,441,275,Mobile,Fraudulent
1085,85,45,Female,Current,70582.64,Pending,613,138,Mobile,Genuine
1571,571,56,Male,Salary,17778.81,Verified,668,132,ATM,Genuine
1012,12,50,Female,Savings,75822.43,Verified,456,331,Mobile,Fraudulent
1416,416,49,Male,Current,74788.99,Verified,655,173,Mobile,Genuine
1223,223,23,Female,Savings,63870.65,Rejected,581,74,ATM,Fraudulent
1135,135,55,Female,Salary,94088.9,Verified,539,251,Mobile,Fraudulent
1367,367,49,Male,Salary,88983.73,Verified,669,488,Web,Genuine
1302,302,23,Female,Current,64845.82,Pending,397,468,ATM,Genuine
1244,244,28,Female,Savings,82344.47,Verified,332,303,ATM,Genuine
1092,92,56,Male,Salary,38657.42,Pending,604,450,ATM,Fraudulent
1016,16,58,Female,Salary,51258.63,Verified,456,201,Mobile,Genuine
1491,491,65,Male,Savings,40940.53,Verified,300,432,Mobile,Fraudulent
1312,312,24,Male,Savings,36037.51,Verified,632,452,Web,Genuine
1165,165,18,Female,Salary,43634.85,Verified,689,282,ATM,Genuine
1470,470,55,Male,Savings,37292.55,Rejected,338,202,ATM,Fraudulent
1584,584,48,Female,Salary,32226.27,Rejected,581,261,Mobile,Fraudulent
1597,597,38,Female,Salary,45246.08,Verified,690,324,Web,Fraudulent
1024,24,30,Male,Savings,66239.29,Pending,733,220,Web,Genuine
1465,465,52,Male,Salary,37937.04,Verified,629,397,ATM,Genuine
1474,474,44,Male,Salary,72157.86,Verified,589,68,Mobile,Fraudulent
1141,141,21,Female,Current,19791.05,Verified,765,56,ATM,Genuine
1415,415,54,Male,Savings,60636.48,Rejected,526,337,ATM,Genuine
1189,189,30,Male,Current,6165.8,Pending,680,293,Mobile,Genuine
1379,379,42,Male,Savings,93184.85,Verified,729,124,Web,Genuine
1475,475,30,Male,Current,83318.38,Verified,666,370,Web,Fraudulent
1001,1,61,Male,Salary,42770.26,Verified,395,121,Mobile,Genuine
1072,72,59,Male,Savings,95011.56,Verified,320,328,Mobile,Genuine
1394,394,40,Female,Salary,5846.11,Pending,566,429,Mobile,Genuine
1340,340,40,Male,Current,14516.94,Pending,817,344,Web,Fraudulent
1543,543,65,Female,Current,5001.56,Pending,537,42,Web,Fraudulent
1033,33,57,Male,Current,66079.94,Rejected,835,171,Web,Genuine
1303,303,32,Male,Salary,88867.88,Pending,577,33,Mobile,Fraudulent
1436,436,44,Male,Savings,57092.8,Rejected,402,483,Mobile,Genuine
1276,276,18,Male,Current,46837.39,Rejected,734,282,Web,Genuine
1555,555,28,Female,Current,60056.8,Verified,535,203,Web,Genuine
1589,589,45,Male,Current,70370.55,Pending,673,447,Web,Fraudulent
1212,212,56,Male,Salary,45542.33,Pending,680,237,Mobile,Genuine
1082,82,53,Male,Salary,94858.2,Verified,547,378,Web,Fraudulent
1343,343,53,Male,Salary,12306.46,Rejected,675,287,Mobile,Fraudulent
1056,56,50,Female,Savings,82023.92,Verified,617,125,Mobile,Genuine
1527,527,48,Male,Salary,22766.71,Rejected,700,417,ATM,Fraudulent
1372,372,55,Male,Current,70168.91,Rejected,544,39,Mobile,Genuine
1052,52,50,Female,Salary,41430.9,Pending,602,293,Mobile,Genuine
1113,113,52,Female,Current,33911.56,Rejected,686,243,Web,Genuine
1392,392,37,Female,Current,85395.74,Verified,461,423,ATM,Fraudulent
1374,374,25,Male,Salary,14583.97,Verified,467,264,Web,Fraudulent
1476,476,28,Male,Salary,50139.12,Verified,792,179,Mobile,Genuine
1041,41,53,Female,Salary,1957.3,Verified,452,289,Mobile,Fraudulent
1374,374,25,Male,Salary,14583.97,Verified,467,264,Web,Fraudulent
1375,375,28,Female,Savings,75227.86,Pending,420,404,Mobile,Fraudulent
1179,179,46,Male,Current,37912.35,Pending,696,219,Web,Genuine
1572,572,28,Male,Current,78187.62,Pending,704,217,ATM,Genuine
1068,68,64,Male,Current,92034.62,Rejected,846,23,Web,Genuine
1574,574,40,Female,Savings,61029.98,Verified,765,486,Web,Genuine
1209,209,40,Female,Savings,72954.63,Pending,745,150,ATM,Genuine
1141,141,21,Female,Current,19791.05,Verified,765,56,ATM,Genuine
1342,342,32,Female,Savings,28210.44,Rejected,595,96,Web,Fraudulent
1244,244,28,Female,Savings,82344.47,Verified,332,303,ATM,Genuine
1552,552,54,Male,Savings,17467.8,Verified,829,500,Web,Genuine
1116,116,50,Female,Savings,87544.85,Pending,402,279,Web,Genuine
1489,489,33,Female,Current,5984.72,Verified,687,216,Mobile,Genuine
1594,594,21,Male,Current,48177.4,Rejected,398,240,ATM,Fraudulent
1214,214,49,Female,Salary,12658.34,Pending,756,119,ATM,Fraudulent
1230,230,33,Female,Savings,27479.7,Verified,444,59,Mobile,Fraudulent
1328,328,40,Female,Current,46077.93,Verified,833,257,Web,Fraudulent
1361,361,24,Female,Current,88217.91,Verified,691,406,Mobile,Genuine
1273,273,22,Female,Savings,29421.98,Verified,438,402,ATM,Fraudulent
1515,515,44,Female,Savings,35590.89,Verified,639,179,Web,Fraudulent
1433,433,30,Male,Savings,42914.12,Rejected,745,113,ATM,Genuine
1283,283,51,Female,Salary,42216.14,Verified,607,202,Mobile,Fraudulent
1055,55,61,Male,Salary,47845.43,Rejected,473,347,Mobile,Fraudulent
1064,64,62,Male,Salary,22181.33,Pending,717,179,ATM,Fraudulent
1381,381,29,Male,Salary,98159.97,Pending,370,459,Web,Fraudulent
1353,353,31,Female,Savings,49976.78,Pending,590,182,ATM,Genuine
1463,463,18,Female,Current,21728.85,Verified,462,260,Mobile,Genuine
1497,497,47,Male,Salary,34455.42,Pending,347,484,ATM,Genuine
1513,513,20,Male,Current,60091.15,Rejected,608,261,ATM,Fraudulent
1539,539,50,Male,Salary,58311.18,Rejected,517,474,Mobile,Fraudulent
1125,125,22,Female,Current,98777.52,Pending,734,363,Web,Fraudulent
1481,481,57,Female,Salary,10202.18,Pending,487,68,Web,Fraudulent
1544,544,32,Male,Salary,21470.63,Pending,697,250,Web,Genuine
1545,545,20,Female,Savings,70669.89,Rejected,580,437,ATM,Fraudulent
1299,299,57,Female,Current,27465.15,Pending,380,201,Web,Fraudulent
1462,462,38,Male,Savings,49270.5,Rejected,481,170,ATM,Genuine
1376,376,45,Female,Salary,7323.33,Rejected,378,264,Web,Fraudulent
1067,67,49,Male,Current,44147.76,Verified,698,182,ATM,Fraudulent
1192,192,33,Female,Savings,38116.35,Verified,626,486,Mobile,Fraudulent
1468,468,64,Female,Current,88909.43,Verified,650,471,Web,Fraudulent
1089,89,24,Male,Salary,29149.59,Pending,751,184,Mobile,Genuine
1082,82,53,Male,Salary,94858.2,Verified,547,378,Web,Fraudulent
1400,400,29,Female,Current,45155.13,Verified,335,324,ATM,Genuine
1183,183,59,Female,Salary,36820.98,Pending,616,102,Mobile,Fraudulent
1295,295,60,Male,Savings,41826.83,Rejected,536,44,ATM,Genuine
1078,78,63,Male,Current,18437.56,Rejected,576,325,ATM,Fraudulent
1111,111,35,Female,Current,93490.59,Rejected,573,430,Mobile,Fraudulent
1168,168,19,Female,Savings,80330.89,Rejected,771,435,ATM,Fraudulent
1282,282,21,Male,Salary,68196.26,Rejected,807,34,Web,Fraudulent
1114,114,62,Male,Salary,38914.11,Pending,344,172,ATM,Fraudulent
1151,151,59,Male,Current,45703.94,Verified,723,183,Web,Fraudulent
1508,508,33,Female,Salary,66784.86,Pending,696,223,ATM,Fraudulent
1154,154,55,Female,Salary,13100.9,Pending,733,454,ATM,Genuine
1209,209,40,Female,Savings,72954.63,Pending,745,150,ATM,Genuine
1533,533,39,Female,Savings,67458.26,Verified,402,155,ATM,Genuine
1023,23,35,Female,Savings,54384.16,Rejected,784,134,Web,Fraudulent
1300,300,54,Male,Salary,23359.87,Rejected,382,344,ATM,Genuine
1426,426,30,Male,Savings,21488.35,Rejected,598,51,Web,Genuine
1554,554,32,Female,Salary,15128.5,Rejected,486,329,ATM,Fraudulent
1135,135,55,Female,Salary,94088.9,Verified,539,251,Mobile,Fraudulent
1485,485,44,Female,Savings,7270.27,Rejected,621,16,ATM,Genuine
1355,355,19,Male,Savings,44687.31,Verified,738,113,ATM,Genuine
1430,430,52,Female,Salary,23523.76,Verified,696,429,ATM,Fraudulent
1454,454,60,Female,Salary,14853.02,Verified,809,161,Web,Fraudulent
1021,21,25,Male,Savings,7338.56,Verified,535,311,Mobile,Genuine
1298,298,50,Female,Savings,11594.63,Verified,836,86,Mobile,Genuine
1193,193,27,Male,Savings,29401.06,Pending,442,398,ATM,Fraudulent
1064,64,62,Male,Salary,22181.33,Pending,717,179,ATM,Fraudulent
1022,22,22,Male,Savings,7672.63,Verified,638,46,ATM,Genuine
1237,237,42,Female,Salary,28692.35,Rejected,421,75,Mobile,Fraudulent
1532,532,59,Male,Current,67496.84,Pending,400,111,ATM,Fraudulent
1343,343,53,Male,Salary,12306.46,Rejected,675,287,Mobile,Fraudulent
1421,421,24,Male,Current,17840.42,Pending,464,384,Mobile,Genuine
1592,592,44,Female,Savings,99560.62,Rejected,829,283,ATM,Fraudulent
1351,351,58,Male,Current,52045.73,Pending,677,242,Web,Fraudulent
1334,334,41,Female,Savings,46297.49,Pending,801,280,ATM,Fraudulent
1497,497,47,Male,Salary,34455.42,Pending,347,484,ATM,Genuine
1542,542,57,Male,Salary,14896.7,Verified,483,299,ATM,Genuine
1561,561,34,Male,Savings,71205.73,Verified,835,70,ATM,Genuine
1455,455,43,Female,Salary,4496.58,Rejected,494,185,ATM,Genuine
1468,468,64,Female,Current,88909.43,Verified,650,471,Web,Fraudulent
1311,311,41,Female,Savings,14118.19,Verified,741,239,ATM,Fraudulent
1580,580,43,Female,Savings,55900.6,Verified,787,170,Web,Genuine
1135,135,55,Female,Salary,94088.9,Verified,539,251,Mobile,Fraudulent
1313,313,36,Female,Current,78137.74,Rejected,548,302,ATM,Genuine
1175,175,40,Male,Current,46712.51,Verified,358,198,Web,Genuine
1266,266,26,Female,Savings,46042.89,Rejected,682,222,ATM,Fraudulent
1232,232,30,Male,Current,99600.97,Pending,810,460,Web,Fraudulent
1495,495,58,Female,Salary,52676.52,Rejected,408,33,Mobile,Fraudulent
1380,380,44,Female,Current,82773.7,Rejected,681,71,ATM,Genuine
1295,295,60,Male,Savings,41826.83,Rejected,536,44,ATM,Genuine
1048,48,61,Female,Savings,12418.83,Pending,482,307,Web,Genuine
1151,151,59,Male,Current,45703.94,Verified,723,183,Web,Fraudulent
1361,361,24,Female,Current,88217.91,Verified,691,406,Mobile,Genuine
1291,291,38,Male,Current,31979.28,Verified,526,389,Mobile,Genuine
1466,466,19,Male,Salary,73626.72,Verified,652,169,Mobile,Genuine
1170,170,37,Female,Savings,33973.79,Verified,378,271,ATM,Genuine
1164,164,18,Male,Current,94587.08,Verified,561,158,Web,Genuine
1548,548,50,Male,Current,17394.98,Verified,826,339,Web,Genuine
1292,292,34,Female,Current,16088.73,Pending,535,204,ATM,Genuine
1186,186,64,Female,Savings,41675,Rejected,543,237,ATM,Fraudulent
1179,179,46,Male,Current,37912.35,Pending,696,219,Web,Genuine
1157,157,45,Male,Salary,92979.34,Rejected,573,24,Mobile,Fraudulent
1165,165,18,Female,Salary,43634.85,Verified,689,282,ATM,Genuine
1243,243,56,Female,Current,96740,Rejected,533,379,Mobile,Fraudulent
1119,119,52,Male,Salary,7773.65,Rejected,594,126,ATM,Genuine
1042,42,55,Male,Current,13617.11,Pending,673,470,Mobile,Fraudulent
1324,324,62,Male,Savings,77126.45,Rejected,663,95,ATM,Genuine
1588,588,29,Female,Savings,27671.41,Rejected,651,197,Mobile,Fraudulent
1129,129,57,Female,Salary,75802.16,Rejected,440,331,Mobile,Genuine
1451,451,37,Female,Salary,11128.9,Rejected,683,297,ATM,Fraudulent
1266,266,26,Female,Savings,46042.89,Rejected,682,222,ATM,Fraudulent
1378,378,32,Male,Savings,86010.21,Verified,550,33,Web,Fraudulent
1188,188,61,Female,Current,77174.42,Pending,814,280,Web,Genuine
1210,210,22,Female,Current,51795.52,Rejected,463,497,Mobile,Genuine
1575,575,34,Male,Current,51117.57,Rejected,374,267,Web,Fraudulent
1035,35,18,Female,Salary,99846.99,Verified,375,285,Mobile,Fraudulent
1324,324,62,Male,Savings,77126.45,Rejected,663,95,ATM,Genuine
1352,352,55,Male,Salary,10221.02,Pending,666,445,Mobile,Fraudulent
1151,151,59,Male,Current,45703.94,Verified,723,183,Web,Fraudulent
1381,381,29,Male,Salary,98159.97,Pending,370,459,Web,Fraudulent
1459,459,34,Female,Current,85270.17,Pending,354,453,ATM,Genuine
1552,552,54,Male,Savings,17467.8,Verified,829,500,Web,Genuine
1166,166,50,Female,Savings,40310.05,Rejected,343,233,Mobile,Fraudulent
1546,546,55,Male,Current,65713.86,Pending,379,274,Web,Fraudulent
1308,308,58,Female,Current,49569.74,Pending,684,231,Mobile,Fraudulent
1124,124,47,Female,Salary,1930.35,Pending,594,356,ATM,Genuine
1025,25,61,Male,Savings,40859.51,Pending,411,137,Mobile,Genuine
1414,414,42,Female,Salary,69161.35,Verified,481,383,Mobile,Fraudulent
1511,511,29,Male,Salary,51870.84,Pending,341,229,Web,Fraudulent
1148,148,21,Female,Current,43201.09,Verified,802,374,Web,Genuine
1469,469,30,Male,Current,2893.35,Verified,434,118,ATM,Genuine
1327,327,48,Male,Current,42181.57,Verified,418,435,ATM,Genuine
1159,159,22,Male,Salary,63684.03,Verified,393,392,ATM,Genuine
1004,4,23,Female,Savings,36538.96,Pending,570,423,Mobile,Fraudulent
1559,559,20,Female,Savings,93903.74,Pending,690,189,ATM,Genuine
1519,519,50,Female,Current,5341.31,Rejected,497,174,ATM,Genuine
1339,339,53,Male,Current,29594.64,Verified,622,441,Web,Genuine
1302,302,23,Female,Current,64845.82,Pending,397,468,ATM,Genuine
1485,485,44,Female,Savings,7270.27,Rejected,621,16,ATM,Genuine
1296,296,18,Male,Salary,46144.96,Verified,794,347,Web,Genuine
1587,587,38,Male,Savings,67736.2,Pending,403,176,Web,Fraudulent
1150,150,42,Female,Current,51049.56,Pending,401,416,ATM,Genuine
1578,578,48,Male,Current,7687.87,Rejected,525,356,ATM,Genuine
1452,452,37,Male,Current,7319.87,Pending,632,451,Web,Fraudulent
1346,346,63,Female,Savings,61998.97,Verified,511,422,Mobile,Fraudulent
1115,115,63,Female,Current,98852.99,Rejected,455,263,Mobile,Genuine
1490,490,47,Female,Salary,45361.76,Pending,757,171,Mobile,Fraudulent
1041,41,53,Female,Salary,1957.3,Verified,452,289,Mobile,Fraudulent
1142,142,59,Male,Savings,78892.66,Verified,428,412,ATM,Genuine
1564,564,31,Female,Salary,78595.05,Pending,483,199,ATM,Fraudulent
1119,119,52,Male,Salary,7773.65,Rejected,594,126,ATM,Genuine
1315,315,28,Female,Current,42689.13,Pending,378,194,Web,Genuine
1025,25,61,Male,Savings,40859.51,Pending,411,137,Mobile,Genuine
1411,411,55,Male,Savings,84801.61,Pending,374,201,ATM,Fraudulent
1225,225,54,Male,Savings,9041.06,Rejected,571,343,Mobile,Fraudulent
1456,456,61,Female,Salary,36491.22,Pending,474,440,ATM,Genuine
1365,365,53,Female,Salary,3655.62,Rejected,608,115,ATM,Genuine
1094,94,60,Male,Savings,24746.65,Rejected,376,90,Mobile,Fraudulent
1334,334,41,Female,Savings,46297.49,Pending,801,280,ATM,Fraudulent
1056,56,50,Female,Savings,82023.92,Verified,617,125,Mobile,Genuine
1199,199,42,Female,Savings,63931.41,Pending,559,392,Mobile,Fraudulent
1597,597,38,Female,Salary,45246.08,Verified,690,324,Web,Fraudulent
1539,539,50,Male,Salary,58311.18,Rejected,517,474,Mobile,Fraudulent
